Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
64.39325,53675.21,-2.05,1,0
64.493097,53586.05,-2.05,1,0
64.602284,53124.3,-2.05,1,0
64.696165,52706.45,-2.05,1,0
64.796191,52514.61,-2.05,1,0
64.894481,52740.96,-2.05,1,0
64.995784,52735.11,-2.05,1,0
65.093661,52984.76,-2.05,1,0
65.194118,52884.56,-2.05,1,0
65.290413,52848.7,-2.05,1,0
65.400372,52820.23,-2.05,1,0
65.49266,52798.28,-2.05,1,0
65.602305,52856.46,-2.05,1,0
65.698865,52852.34,-2.05,1,0
65.791604,52860.93,-2.05,1,0
65.900888,52847.27,-2.05,1,0
66.000917,52899.45,-2.05,1,0
66.093944,52886.02,-2.05,1,0
66.20146,52890.15,-2.05,1,0
66.299211,52912.21,-2.05,1,0
66.390497,52825.18,-2.05,1,0
66.500336,52806.31,-2.05,1,0
66.599397,52783.99,-2.05,1,0
66.697685,52749.48,-2.05,1,0
66.792851,52647.26,-2.05,1,0
66.894325,52691.93,-2.05,1,0
66.995341,52745.84,-2.05,1,0
67.091239,52770.22,-2.05,1,0
67.190778,52612.56,-2.05,1,0
67.292138,52639.6,-2.05,1,0
67.393036,52953.47,-2.05,1,0
67.508458,52988.17,-2.05,1,0
67.597387,52975.04,-2.05,1,0
67.697956,52764.26,-2.05,1,0
67.791682,52725.02,-2.05,1,0
67.892757,52805.18,-2.05,1,0
67.989849,52818.54,-2.05,1,0
68.095521,52879.05,-2.05,1,0
68.193721,52849.79,-2.05,1,0
68.29432,52884.3,-2.05,1,0
68.393585,52856.43,-2.05,1,0
68.505751,52765.42,-2.05,1,0
68.601107,52764.3,-2.05,1,0
68.700581,52819.52,-2.05,1,0
68.796986,52871.73,-2.05,1,0
68.891294,52942.07,-2.05,1,0
68.993509,52897.99,-2.05,1,0
69.093096,52881.18,-2.05,1,0
69.193929,52851.96,-2.05,1,0
69.295274,52865.17,-2.05,1,0
69.393201,52845.85,-2.05,1,0
69.50292,52741.98,-2.05,1,0
69.601195,52683.12,-2.05,1,0
69.696155,52671.27,-2.05,1,0
69.789946,52658.43,-2.05,1,0
69.890271,52700.94,-2.05,1,0
70.00143,52683.42,-2.05,1,0
70.098073,52670.7,-2.05,1,0
70.191607,52731.92,-2.05,1,0
70.291266,52684.99,-2.05,1,0
70.402542,52589.22,-2.05,1,0
70.499671,52617.29,-2.05,1,0
70.595488,52597.33,-2.05,1,0
70.695266,52652.51,-2.05,1,0
70.792567,52736.23,-2.05,1,0
70.891539,52760.32,-2.05,1,0
70.990705,52781.18,-2.05,1,0
71.092238,52744.98,-2.05,1,0
71.195005,52730.72,-2.05,1,0
71.292761,52675.65,-2.05,1,0
71.3905,52611.84,-2.05,1,0
71.502379,52680.72,-2.05,1,0
71.595931,52738.82,-2.05,1,0
71.695711,52772.77,-2.05,1,0
71.790216,52759.42,-2.05,1,0
71.901593,52757.62,-2.05,1,0
71.999919,52759.46,-2.05,1,0
72.090862,52736.91,-2.05,1,0
72.200754,52730.12,-2.05,1,0
72.301543,52652.43,-2.05,1,0
72.40664,52709.38,-2.05,1,0
72.497591,52718.64,-2.05,1,0
72.594877,52783.12,-2.05,1,0
72.695171,52787.29,-2.05,1,0
72.802784,52736.76,-2.05,1,0
72.898144,52711.52,-2.05,1,0
72.999819,52666.12,-2.05,1,0
73.097444,52637.54,-2.05,1,0
73.197531,52628.84,-2.05,1,0
73.298214,52534.87,-2.05,1,0
73.402418,52554.37,-2.05,1,0
73.498106,52613.12,-2.05,1,0
73.595879,52603.44,-2.05,1,0
73.693578,52655.06,-2.05,1,0
73.805748,52601.3,-2.05,1,0
73.900361,52556.18,-2.05,1,0
74.001316,52493.04,-2.05,1,0
74.090229,52511.16,-2.05,1,0
74.20066,52440.9,-2.05,1,0
74.29566,52468.36,-2.05,1,0
74.391097,52549.39,-2.05,1,0
74.501333,52629.96,-2.05,1,0
74.590759,52683.83,-2.05,1,0
74.697965,52691.52,-2.05,1,0
