Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
217.289247,48100.31,-630.6,0,1
217.392031,48089.77,-758.6,0,1
217.493733,48035.6,-642.9,0,1
217.588734,47895.79,-612.25,0,1
217.688116,47847.43,-599.45,0,1
217.799165,47794.92,-627.2,0,1
217.891568,47899.99,-685.4,0,1
217.989681,48385.14,-632.55,0,1
218.101443,48530.09,-631.9,0,1
218.193062,48593.45,-671.85,0,1
218.285912,49311.14,-594.6,0,1
218.390245,50162.57,-666.15,0,1
218.489775,51038.56,-553.75,0,1
218.592107,51506.5,-648.85,0,1
218.684442,51887.14,-695.0,0,1
218.794378,51968.61,-505.2,0,1
218.887464,51739.04,-632.75,0,1
218.985118,51490.63,-542.35,0,1
219.096714,51225.19,-500.9,0,1
219.199786,51138.42,-534.65,0,1
219.292202,50923.73,-559.6,0,1
219.398448,50883.64,-650.75,0,1
219.486799,51088.83,-733.35,0,1
219.58564,51143.56,-629.45,0,1
219.696095,51103.84,-664.55,0,1
219.795326,51061.56,-715.7,0,1
219.893111,51263.98,-548.6,0,1
219.987466,51365.75,-644.1,0,1
220.084769,51485.68,-548.6,0,1
220.19472,51358.47,-547.1,0,1
220.292528,51481.21,-611.0,0,1
220.398092,51618.73,-635.7,0,1
220.496891,51626.27,-606.4,0,1
220.595232,51587.15,-683.9,0,1
220.685829,51449.4,-677.75,0,1
220.790823,51118.05,-649.45,0,1
220.889457,51026.93,-616.15,0,1
220.99056,51070.48,-531.8,0,1
221.098678,51046.36,-532.4,0,1
221.192114,50858.16,-485.6,0,1
221.291596,50952.47,-537.8,0,1
221.390408,51200.32,-538.35,0,1
221.486041,51068.01,-590.9,0,1
221.59459,50998.43,-640.8,0,1
221.705489,50974.12,-606.5,0,1
221.792214,50991.18,-532.65,0,1
221.895602,50994.0,-480.35,0,1
221.987332,51004.28,-541.15,0,1
222.085584,50994.67,-494.2,0,1
222.197907,50950.0,-497.3,0,1
222.290585,50998.72,-326.1,0,1
222.387469,51123.75,-331.95,0,1
