Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
58.703737,57319.5,-353.3,0,1
58.810415,57361.85,-866.3,0,1
58.903102,57313.01,-211.3,0,1
59.000162,57333.53,-540.75,0,1
59.110088,57327.94,-839.35,0,1
59.198727,57381.36,-432.05,0,1
59.294474,57405.89,-417.8,1,1
59.397817,57376.07,-327.9,1,1
59.496325,57347.89,-382.9,1,1
59.593355,57359.9,-7.3,1,0
59.703799,57381.66,-1.0,1,0
59.800643,57411.85,-184.55,1,1
59.895307,57459.23,-640.9,0,1
60.002449,57360.09,-347.3,0,1
60.100981,57369.09,-2.05,1,0
60.214613,57490.59,-130.55,1,1
60.294476,57404.35,586.15,0,1
60.400208,57362.22,472.4,0,1
60.493049,57290.24,836.25,0,1
60.591471,57369.58,410.85,0,1
60.696667,57406.11,450.3,0,1
60.792268,57448.62,-178.5,0,1
60.893309,57511.11,-121.95,0,1
61.002871,57433.16,349.45,0,1
61.101144,57415.87,190.7,0,1
61.206855,57411.82,-391.75,0,1
61.299512,57450.0,-477.8,0,1
61.39868,57418.91,-869.8,0,1
61.505244,57405.74,-17.1,1,0
61.609461,57410.91,-401.55,1,1
61.697854,57376.96,-128.4,1,1
61.798016,57368.75,-270.85,1,1
61.897501,57421.57,-2.4,1,0
61.999608,57416.39,-1.75,1,0
62.093367,57397.97,-565.65,1,1
62.20124,57386.04,-1072.55,0,1
62.301252,57297.4,-713.65,1,1
62.395565,56947.9,0.2,1,0
62.50234,57252.12,-569.05,1,1
62.595532,57403.0,-897.9,0,1
62.704185,57375.62,-801.8,0,1
62.809328,57365.11,-817.3,0,1
62.897356,57375.13,-816.55,0,1
62.996142,57330.15,-680.65,0,1
63.094639,57338.07,-864.75,0,1
63.195567,57341.41,-268.05,0,1
63.292096,57376.7,-519.6,1,1
63.402824,57355.92,-183.6,1,1
63.494925,57346.92,-323.95,1,1
63.607862,57338.29,-350.15,1,1
63.700085,57354.72,-2.3,1,0
63.797849,57381.09,-674.3,1,1
63.890526,57412.75,-3.75,1,0
63.999035,57420.26,1.75,1,0
64.097036,57362.04,-257.95,1,1
64.197911,57363.73,-18.75,1,1
64.295184,57376.7,-531.05,1,1
64.40783,57393.25,-758.75,0,1
64.50231,57401.35,-215.2,0,1
64.602202,57437.32,-2.9,0,1
64.692219,57455.41,26.9,0,0
64.804915,57393.73,-66.0,0,1
64.90146,57373.74,-63.4,0,1
64.992615,57272.3,-371.7,0,1
65.103391,57366.69,-405.45,0,1
65.199325,57346.17,-477.25,0,1
65.296707,57329.36,-593.8,0,1
65.395508,57433.35,-596.3,0,1
65.490441,57447.08,-557.5,0,1
65.593377,57444.45,-418.9,1,1
65.690638,57372.88,-242.05,1,1
65.796504,57357.5,-448.0,1,1
65.896446,57301.87,-4.1,1,0
66.007953,57359.11,-69.15,1,1
66.102442,57335.82,-925.6,0,1
66.194219,57275.87,-701.25,1,1
66.292464,57294.66,-1.05,1,0
66.403576,57312.56,0.1,1,0
66.509534,57306.14,-568.7,1,1
66.597582,57304.61,-469.35,0,1
66.695361,57279.73,-923.8,0,1
66.791758,57263.04,-338.5,0,1
66.901881,57251.75,-308.5,0,1
67.00059,57175.48,-115.95,0,1
67.097495,57112.99,221.9,0,0
67.209722,57076.57,187.3,0,1
67.304413,57003.57,-145.1,0,1
67.397947,57167.95,21.3,0,0
67.49529,57300.78,-848.05,0,1
67.590632,57308.47,-161.25,0,1
67.702802,57374.53,-301.7,1,1
67.801057,57402.4,-291.8,1,1
67.895954,57406.41,-4.2,1,0
67.994202,57412.61,-302.15,1,1
68.095945,57395.27,-623.9,0,1
68.192987,57465.61,-3.2,1,0
68.306739,57460.06,-0.15,1,0
68.398539,57404.39,-1.2,1,0
68.491363,57462.68,-198.95,1,1
68.599973,57508.19,507.65,0,1
68.697714,57497.16,197.25,0,1
68.793595,57445.2,674.75,0,1
